PRISM Time Series Data
Location:  Lat: 38.6004   Lon: -79.8516   Elev: 1002m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1895-01 - 2018-07
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Feb-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1946-12,69.95,-5.5,0.9,7.2
1947-01,120.30,-4.5,1.2,6.9
1947-02,53.44,-12.4,-7.2,-2.0
1947-03,84.40,-8.6,-3.0,2.7
1947-04,62.90,2.0,9.7,17.4
1947-05,117.30,4.7,12.1,19.5
1947-06,113.30,8.8,15.8,22.8
1947-07,140.35,9.4,16.4,23.3
1947-08,120.68,13.1,19.7,26.3
1947-09,92.45,8.2,15.2,22.2
1947-10,49.99,4.3,12.1,20.0
1947-11,93.17,-2.5,2.3,7.0
1947-12,41.17,-8.3,-1.9,4.4
1948-01,85.87,-12.3,-6.7,-1.0
1948-02,126.97,-6.9,-0.4,6.0
1948-03,137.58,-2.3,4.8,11.9
1948-04,142.27,3.1,10.5,17.9
1948-05,138.19,5.3,11.9,18.5
1948-06,125.20,9.8,16.7,23.5
1948-07,149.66,12.1,18.5,24.9
1948-08,136.57,10.3,17.2,24.2
1948-09,124.34,7.5,14.2,20.9
1948-10,63.23,0.8,7.5,14.2
1948-11,125.50,-0.6,5.8,12.1
1948-12,143.81,-5.4,0.3,5.9
1949-01,154.45,-2.5,2.7,8.0
1949-02,104.09,-4.1,1.8,7.7
1949-03,80.37,-4.5,1.9,8.3
1949-04,102.74,-0.3,6.4,13.1
1949-05,102.64,5.2,12.9,20.6
1949-06,124.64,10.3,17.7,25.1
1949-07,159.11,13.9,20.0,26.2
1949-08,136.78,11.5,17.8,24.2
1949-09,72.69,6.0,12.5,19.1
1949-10,98.28,5.2,12.0,18.9
1949-11,83.23,-3.2,2.6,8.5
1949-12,106.20,-5.9,0.6,7.0
1950-01,150.32,-1.5,4.7,11.0
1950-02,106.09,-5.9,-0.5,4.8
1950-03,138.73,-6.6,0.2,6.9
1950-04,70.17,-1.6,5.5,12.7
1950-05,146.91,6.8,13.2,19.7
1950-06,159.14,9.2,16.2,23.1
1950-07,117.55,11.0,17.1,23.3
1950-08,83.80,10.6,17.0,23.4
1950-09,165.14,7.4,13.7,19.9
1950-10,77.12,3.6,10.9,18.1
1950-11,121.62,-4.6,1.7,7.9
1950-12,76.03,-9.6,-4.2,1.2
1951-01,101.55,-7.2,-0.8,5.6
1951-02,99.39,-7.4,-0.8,5.9
1951-03,128.44,-3.6,2.5,8.6
1951-04,133.00,0.8,7.0,13.3
1951-05,127.61,5.6,12.8,19.9
1951-06,173.21,10.5,17.1,23.6
1951-07,95.79,11.3,18.4,25.5
1951-08,63.41,10.0,17.4,24.9
1951-09,70.82,6.9,14.3,21.7
1951-10,34.92,2.3,10.4,18.6
1951-11,118.49,-5.6,0.3,6.2
1951-12,137.72,-7.1,-0.5,6.0
1952-01,174.81,-5.4,0.6,6.6
1952-02,41.60,-6.1,0.1,6.2
1952-03,102.47,-4.8,1.7,8.1
1952-04,111.69,1.3,7.8,14.3
1952-05,143.76,5.6,12.6,19.5
1952-06,89.96,11.5,18.7,25.9
1952-07,72.36,12.6,19.6,26.7
1952-08,123.11,10.8,17.8,24.8
1952-09,65.08,5.0,13.5,22.0
1952-10,29.88,-1.8,6.8,15.4
1952-11,64.48,-2.1,4.1,10.3
1952-12,83.39,-6.2,-1.1,4.0
1953-01,127.68,-5.4,0.4,6.2
1953-02,97.25,-6.2,0.0,6.3
1953-03,115.66,-3.5,2.3,8.2
1953-04,102.88,0.2,6.5,12.8
1953-05,127.73,8.5,15.1,21.8
1953-06,129.35,10.1,17.7,25.4
1953-07,86.16,10.8,18.5,26.2
1953-08,77.40,9.7,17.7,25.7
1953-09,48.73,5.5,14.2,22.9
1953-10,33.60,1.1,10.2,19.3
1953-11,38.60,-5.7,2.3,10.4
1953-12,89.54,-7.0,-1.0,5.1
1954-01,99.78,-7.7,-1.8,4.2
1954-02,52.26,-5.7,0.5,6.7
1954-03,143.84,-5.6,1.3,8.2
1954-04,85.80,3.1,10.8,18.5
1954-05,86.22,3.4,10.0,16.5
1954-06,107.40,9.2,16.7,24.2
1954-07,175.55,10.0,17.7,25.3
1954-08,176.60,12.1,17.8,23.5
1954-09,57.72,7.6,15.4,23.1
1954-10,223.87,2.7,9.4,16.1
1954-11,59.14,-4.3,1.6,7.4
1954-12,100.28,-8.3,-3.2,2.0
1955-01,66.26,-10.3,-4.8,0.7
1955-02,129.49,-8.4,-1.7,5.0
1955-03,192.08,-3.6,3.2,10.0
1955-04,58.88,2.5,9.6,16.8
1955-05,84.55,6.0,13.7,21.4
1955-06,96.31,7.2,13.8,20.3
1955-07,84.67,13.7,20.4,27.0
1955-08,158.02,13.0,19.3,25.5
1955-09,43.10,7.5,15.1,22.7
1955-10,80.77,2.1,9.3,16.5
1955-11,65.73,-5.2,1.5,8.3
1955-12,45.16,-10.5,-4.4,1.8
1956-01,74.81,-10.4,-5.1,0.2
1956-02,156.74,-4.8,0.9,6.5
1956-03,146.94,-4.9,1.6,8.1
1956-04,93.41,-0.6,5.8,12.3
1956-05,165.83,5.2,12.7,20.2
1956-06,135.25,8.9,15.9,22.9
1956-07,157.65,11.6,17.6,23.6
1956-08,161.56,10.7,17.2,23.6
1956-09,95.89,6.2,12.9,19.6
1956-10,66.76,4.1,10.5,16.9
1956-11,60.64,-3.8,2.6,8.9
1956-12,124.04,-2.0,3.3,8.6
1957-01,147.58,-9.4,-3.9,1.5
1957-02,130.97,-4.4,1.1,6.6
1957-03,67.37,-3.6,2.0,7.6
1957-04,122.60,2.6,9.5,16.3
1957-05,74.81,5.9,13.5,21.1
1957-06,170.61,11.5,17.7,23.9
1957-07,75.66,11.0,17.9,24.9
1957-08,44.45,9.4,16.8,24.3
1957-09,100.04,9.1,15.4,21.7
1957-10,114.11,-0.0,6.4,12.8
1957-11,55.88,-2.1,3.9,9.9
1957-12,132.05,-6.2,-0.3,5.6
1958-01,94.88,-10.5,-5.2,0.1
1958-02,88.55,-12.4,-7.5,-2.6
1958-03,97.63,-5.2,-1.1,3.0
1958-04,131.62,0.3,7.3,14.3
1958-05,138.59,4.7,11.9,19.0
1958-06,110.24,8.0,14.9,21.9
1958-07,218.31,13.1,19.0,24.8
1958-08,154.85,11.0,17.2,23.4
1958-09,70.82,7.3,14.2,21.0
1958-10,44.33,1.5,8.4,15.3
1958-11,73.57,-2.6,4.5,11.5
1958-12,35.31,-11.3,-5.1,1.0
1959-01,99.44,-10.1,-4.1,1.9
1959-02,63.89,-8.0,-1.2,5.5
1959-03,87.58,-6.4,0.7,7.9
1959-04,118.55,0.9,8.1,15.2
1959-05,120.39,7.4,14.4,21.4
1959-06,90.59,8.2,15.5,22.8
1959-07,126.96,11.7,18.4,25.0
1959-08,84.93,12.6,19.2,25.8
1959-09,31.95,7.0,15.1,23.3
1959-10,147.89,3.2,9.5,15.9
1959-11,123.46,-4.3,2.3,8.8
1959-12,91.33,-5.5,-0.5,4.6
1960-01,109.53,-6.6,-2.0,2.6
1960-02,105.99,-8.9,-3.5,1.9
1960-03,79.87,-12.3,-6.2,-0.2
1960-04,78.52,2.1,9.4,16.8
1960-05,141.12,4.9,10.9,17.0
1960-06,75.53,9.2,16.1,23.1
1960-07,111.57,10.4,17.1,23.7
1960-08,113.63,12.6,18.6,24.7
1960-09,143.69,9.0,15.2,21.4
1960-10,71.63,2.2,8.9,15.6
1960-11,69.63,-3.8,3.4,10.5
1960-12,70.51,-12.6,-6.0,0.6
1961-01,70.90,-12.3,-6.5,-0.7
1961-02,113.42,-5.5,0.2,5.9
1961-03,151.49,-1.8,3.8,9.5
1961-04,139.71,-0.9,4.4,9.6
1961-05,123.04,2.9,9.8,16.7
1961-06,143.33,8.3,15.2,22.0
1961-07,139.61,11.4,17.6,23.8
1961-08,108.81,12.0,18.0,23.9
1961-09,80.87,9.6,16.5,23.4
1961-10,139.74,1.1,8.9,16.8
1961-11,73.62,-0.8,4.5,9.8
1961-12,130.36,-7.1,-1.7,3.7
1962-01,90.66,-9.0,-3.2,2.7
1962-02,113.31,-6.8,-0.8,5.2
1962-03,114.34,-5.1,0.8,6.7
1962-04,108.59,-1.0,5.5,12.1
1962-05,82.09,7.9,15.3,22.7
1962-06,97.51,9.7,16.3,22.9
1962-07,104.67,10.2,16.6,23.0
1962-08,55.75,9.6,16.9,24.2
1962-09,85.83,6.5,12.8,19.0
1962-10,119.49,2.8,9.4,15.9
1962-11,116.25,-3.2,2.2,7.6
1962-12,99.35,-10.5,-4.7,1.1
1963-01,53.65,-12.6,-5.8,0.9
1963-02,76.14,-13.4,-6.5,0.4
1963-03,220.60,-3.2,3.4,10.1
1963-04,54.43,-0.1,7.5,15.2
1963-05,88.23,4.2,11.4,18.7
1963-06,106.02,8.9,15.7,22.5
1963-07,105.47,10.1,16.9,23.7
1963-08,104.48,10.3,16.4,22.5
1963-09,63.20,5.6,13.1,20.6
1963-10,10.79,0.0,9.9,19.8
1963-11,147.37,-1.7,3.8,9.3
1963-12,56.11,-11.5,-7.0,-2.5
1964-01,90.20,-9.1,-2.5,4.2
1964-02,110.83,-10.6,-5.0,0.7
1964-03,105.50,-4.6,2.1,8.7
1964-04,120.74,1.6,8.3,15.1
1964-05,40.41,5.5,13.2,21.0
1964-06,102.74,9.6,16.6,23.6
1964-07,109.57,11.1,18.0,25.0
1964-08,79.83,9.6,16.5,23.3
1964-09,120.77,6.5,14.4,22.2
1964-10,40.00,-1.1,6.7,14.4
1964-11,68.36,-2.8,5.0,12.8
1964-12,107.43,-5.8,-0.1,5.5
1965-01,133.27,-9.3,-3.2,2.8
1965-02,67.17,-9.4,-2.6,4.2
1965-03,121.91,-5.5,0.2,5.9
1965-04,165.03,0.8,7.5,14.2
1965-05,53.61,7.3,14.9,22.4
1965-06,58.11,8.8,15.6,22.3
1965-07,98.75,10.5,17.5,24.4
1965-08,78.15,10.4,17.3,24.2
1965-09,94.83,9.2,16.1,23.0
1965-10,74.81,0.6,7.4,14.2
1965-11,32.76,-2.5,3.8,10.1
1965-12,24.28,-5.5,-0.0,5.4
1966-01,98.50,-11.3,-5.9,-0.5
1966-02,88.78,-8.5,-3.3,2.0
1966-03,51.97,-4.6,2.7,10.0
1966-04,136.41,0.7,5.7,10.8
1966-05,84.21,4.3,11.9,19.5
1966-06,45.89,6.8,15.3,23.9
1966-07,86.63,11.1,18.7,26.3
1966-08,101.85,10.4,16.9,23.5
1966-09,154.71,6.6,12.6,18.6
1966-10,69.96,-0.2,7.2,14.5
1966-11,89.55,-3.3,3.8,11.0
1966-12,74.14,-7.1,-2.3,2.4
1967-01,37.09,-7.1,-1.1,4.9
1967-02,85.98,-10.9,-4.6,1.7
1967-03,209.26,-3.2,3.4,10.1
1967-04,98.06,1.3,8.6,15.8
1967-05,227.02,3.5,9.7,15.8
1967-06,55.98,9.1,16.4,23.7
1967-07,129.65,11.1,16.9,22.7
1967-08,112.45,10.4,16.2,22.0
1967-09,85.60,4.3,11.9,19.4
1967-10,92.46,1.0,8.2,15.4
1967-11,70.56,-4.6,0.8,6.1
1967-12,135.33,-5.9,-0.2,5.6
1968-01,66.56,-12.5,-5.7,1.1
1968-02,22.93,-13.3,-7.1,-1.0
1968-03,116.85,-4.6,2.9,10.3
1968-04,77.68,0.9,8.2,15.4
1968-05,170.56,4.5,10.8,17.1
1968-06,71.77,9.1,16.1,23.2
1968-07,76.71,11.2,18.2,25.2
1968-08,79.87,12.7,18.8,24.9
1968-09,53.69,6.9,14.1,21.4
1968-10,104.60,2.4,8.9,15.3
1968-11,103.03,-1.6,3.7,9.0
1968-12,80.25,-9.1,-3.8,1.4
1969-01,71.08,-10.2,-4.7,0.8
1969-02,54.08,-7.7,-3.1,1.4
1969-03,75.25,-7.8,-1.8,4.3
1969-04,82.95,0.8,8.5,16.1
1969-05,77.81,5.4,12.9,20.3
1969-06,98.88,10.4,17.0,23.6
1969-07,178.77,12.9,19.1,25.3
1969-08,153.89,10.5,17.0,23.4
1969-09,115.00,7.7,13.9,20.2
1969-10,47.05,0.7,8.4,16.2
1969-11,61.73,-4.3,1.3,6.9
1969-12,172.22,-9.2,-4.9,-0.7
1970-01,49.87,-12.9,-7.4,-2.0
1970-02,70.81,-8.8,-3.0,2.8
1970-03,99.88,-4.9,0.3,5.5
1970-04,142.67,1.0,8.0,14.9
1970-05,53.42,6.0,13.8,21.5
1970-06,114.52,9.8,16.3,22.9
1970-07,148.01,11.6,18.0,24.3
1970-08,106.54,11.3,17.7,24.1
1970-09,95.23,9.4,16.3,23.3
1970-10,72.37,3.6,10.0,16.5
1970-11,106.47,-1.9,3.3,8.5
1970-12,120.93,-6.4,-0.7,4.9
1971-01,143.00,-11.3,-5.7,-0.1
1971-02,101.53,-8.5,-2.4,3.7
1971-03,94.81,-7.1,-0.7,5.7
1971-04,34.89,-3.2,5.8,14.9
1971-05,146.36,3.1,10.3,17.4
1971-06,77.22,10.6,17.5,24.3
1971-07,128.74,10.7,17.2,23.8
1971-08,94.51,10.6,16.9,23.2
1971-09,183.24,10.8,16.3,21.8
1971-10,69.59,6.1,12.0,17.9
1971-11,86.54,-3.6,2.4,8.5
1971-12,54.33,-3.0,2.8,8.7
1972-01,136.33,-7.0,-1.1,4.8
1972-02,158.46,-9.9,-4.0,1.8
1972-03,83.56,-5.0,1.7,8.4
1972-04,172.08,-0.2,6.7,13.6
1972-05,135.49,5.4,12.2,18.9
1972-06,190.53,7.6,13.8,20.0
1972-07,150.16,12.1,17.8,23.5
1972-08,90.27,11.6,17.3,23.1
1972-09,73.80,9.0,15.3,21.6
1972-10,144.28,1.2,7.4,13.6
1972-11,157.37,-2.6,2.5,7.6
1972-12,172.15,-3.0,1.6,6.2
1973-01,62.61,-8.5,-2.5,3.5
1973-02,89.02,-8.8,-2.9,3.0
1973-03,85.30,0.4,6.5,12.6
1973-04,181.03,1.6,6.8,11.9
1973-05,123.24,4.7,10.9,17.0
1973-06,112.60,10.6,17.5,24.4
1973-07,107.95,11.7,18.2,24.8
1973-08,105.96,11.9,18.0,24.1
1973-09,95.52,8.6,15.4,22.3
1973-10,116.46,2.9,10.1,17.2
1973-11,106.11,-2.3,4.0,10.3
1973-12,146.23,-6.4,-1.3,3.8
1974-01,132.47,-2.4,2.6,7.6
1974-02,76.71,-7.9,-1.9,4.2
1974-03,106.94,-2.3,4.2,10.8
1974-04,83.30,0.3,7.9,15.6
1974-05,140.06,5.4,12.2,19.0
1974-06,202.58,8.4,14.5,20.5
1974-07,84.93,10.5,17.4,24.3
1974-08,122.55,11.3,17.2,23.0
1974-09,78.58,6.8,13.1,19.3
1974-10,63.56,-1.0,6.9,14.9
1974-11,72.06,-3.5,3.1,9.6
1974-12,102.82,-7.1,-1.9,3.3
1975-01,119.95,-7.6,-1.5,4.6
1975-02,89.90,-6.4,-0.7,4.9
1975-03,151.15,-5.4,0.3,6.0
1975-04,108.74,-2.1,4.7,11.5
1975-05,144.06,7.3,14.1,20.8
1975-06,126.26,10.4,16.5,22.6
1975-07,99.88,11.2,17.6,24.1
1975-08,130.36,12.3,18.9,25.5
1975-09,161.20,7.0,13.3,19.5
1975-10,85.18,3.1,10.5,17.9
1975-11,66.30,-2.9,4.8,12.5
1975-12,76.01,-7.5,-1.5,4.5
1976-01,111.65,-10.7,-5.0,0.6
1976-02,68.42,-5.2,2.0,9.2
1976-03,82.49,-2.2,5.3,12.7
1976-04,39.65,-1.3,7.5,16.3
1976-05,78.16,3.6,10.9,18.2
1976-06,100.92,9.8,16.5,23.1
1976-07,153.66,10.3,16.6,23.0
1976-08,40.18,9.2,16.0,22.8
1976-09,126.23,6.4,13.3,20.1
1976-10,235.70,-0.6,5.6,11.8
1976-11,49.92,-7.6,-1.4,4.8
1976-12,66.07,-11.4,-4.6,2.1
1977-01,46.48,-17.1,-11.2,-5.3
1977-02,40.09,-10.8,-4.3,2.3
1977-03,92.98,-2.6,4.5,11.6
1977-04,98.89,1.3,9.0,16.7
1977-05,47.27,5.7,13.8,21.8
1977-06,118.58,7.9,14.4,20.9
1977-07,117.39,11.7,18.7,25.7
1977-08,122.24,11.8,17.9,24.0
1977-09,79.12,9.8,15.8,21.7
1977-10,122.99,0.9,7.1,13.3
1977-11,106.17,-0.3,4.7,9.6
1977-12,80.94,-8.5,-2.9,2.7
1978-01,159.94,-13.2,-7.5,-1.9
1978-02,26.91,-14.5,-8.6,-2.7
1978-03,91.94,-5.5,0.5,6.5
1978-04,74.73,0.7,7.6,14.5
1978-05,123.36,4.6,10.9,17.3
1978-06,124.16,9.3,16.3,23.3
1978-07,188.44,11.6,18.0,24.3
1978-08,117.28,12.3,18.7,25.0
1978-09,39.15,9.8,16.1,22.4
1978-10,51.33,-0.2,7.3,14.7
1978-11,81.95,-1.7,5.1,11.9
1978-12,176.66,-7.7,-1.3,5.0
1979-01,171.64,-10.5,-5.5,-0.6
1979-02,113.45,-13.9,-7.4,-1.0
1979-03,71.62,-4.6,2.6,9.8
1979-04,93.80,1.3,7.2,13.1
1979-05,132.55,4.2,11.6,19.1
1979-06,107.05,8.3,15.0,21.7
1979-07,143.28,11.7,17.2,22.6
1979-08,137.55,11.8,17.5,23.2
1979-09,145.34,8.0,14.0,20.1
1979-10,131.07,0.6,7.1,13.5
1979-11,101.54,-2.6,4.0,10.6
1979-12,54.10,-8.8,-1.7,5.4
1980-01,85.33,-8.9,-3.4,2.1
1980-02,44.77,-13.5,-6.9,-0.4
1980-03,135.83,-7.6,-0.7,6.2
1980-04,147.94,-0.7,6.7,14.0
1980-05,120.02,3.7,11.5,19.3
1980-06,92.08,6.1,14.1,22.1
1980-07,159.38,12.0,18.7,25.3
1980-08,142.28,11.9,18.4,24.9
1980-09,69.35,8.9,15.6,22.2
1980-10,53.31,-0.7,6.7,14.0
1980-11,105.04,-5.6,1.1,7.8
1980-12,42.70,-8.5,-2.5,3.5
1981-01,27.09,-13.4,-7.7,-1.9
1981-02,105.68,-10.3,-2.8,4.7
1981-03,81.94,-7.4,-1.4,4.7
1981-04,100.71,1.1,9.1,17.1
1981-05,174.52,2.9,10.4,17.9
1981-06,193.55,9.9,16.5,23.1
1981-07,117.34,11.3,17.6,23.9
1981-08,53.58,10.1,16.7,23.3
1981-09,133.33,7.2,13.7,20.3
1981-10,124.71,-0.5,6.9,14.3
1981-11,42.71,-5.2,2.1,9.4
1981-12,90.37,-9.3,-4.5,0.2
1982-01,103.36,-12.7,-6.6,-0.5
1982-02,127.96,-8.4,-2.3,3.8
1982-03,167.74,-4.0,2.6,9.2
1982-04,78.10,-2.5,4.9,12.4
1982-05,89.82,6.0,14.0,22.0
1982-06,153.01,9.3,15.3,21.4
1982-07,179.91,12.0,18.4,24.8
1982-08,85.18,9.9,16.1,22.3
1982-09,87.20,6.9,13.3,19.8
1982-10,59.02,2.1,8.9,15.8
1982-11,108.24,-2.5,4.1,10.7
1982-12,71.34,-4.6,1.4,7.4
1983-01,42.60,-8.9,-3.8,1.3
1983-02,54.73,-9.4,-2.5,4.4
1983-03,117.57,-3.9,2.0,8.0
1983-04,145.42,0.0,5.4,10.7
1983-05,155.92,4.0,11.0,17.9
1983-06,82.33,8.5,15.7,22.8
1983-07,127.91,10.6,18.0,25.4
1983-08,67.54,11.2,18.4,25.5
1983-09,41.76,6.6,14.2,21.8
1983-10,155.28,1.2,8.2,15.3
1983-11,120.07,-4.7,2.3,9.4
1983-12,108.42,-10.5,-4.9,0.7
1984-01,55.81,-12.6,-6.0,0.7
1984-02,115.77,-7.4,-0.8,5.8
1984-03,132.25,-8.4,-1.8,4.9
1984-04,137.09,0.3,6.4,12.4
1984-05,98.46,5.0,11.3,17.7
1984-06,56.39,10.6,17.4,24.3
1984-07,158.08,11.0,16.9,22.8
1984-08,225.45,12.3,17.9,23.5
1984-09,51.75,5.9,12.8,19.7
1984-10,115.47,7.2,13.0,18.9
1984-11,97.06,-4.7,1.6,7.9
1984-12,103.46,-2.0,3.4,8.8
1985-01,97.33,-12.2,-7.2,-2.2
1985-02,64.78,-9.1,-3.3,2.4
1985-03,103.93,-3.2,3.3,9.7
1985-04,63.87,1.8,9.2,16.5
1985-05,177.40,6.4,13.2,20.1
1985-06,90.17,9.1,15.3,21.5
1985-07,161.58,12.0,18.0,24.0
1985-08,94.17,11.1,16.8,22.5
1985-09,10.84,6.7,14.3,21.9
1985-10,120.17,4.2,10.7,17.2
1985-11,292.98,2.9,8.0,13.0
1985-12,63.36,-9.6,-4.3,0.9
1986-01,58.79,-10.5,-4.5,1.5
1986-02,106.99,-6.0,-1.3,3.4
1986-03,88.92,-5.5,1.8,9.1
1986-04,104.44,1.4,8.6,15.8
1986-05,87.56,5.7,12.7,19.7
1986-06,160.84,9.6,16.6,23.5
1986-07,149.04,13.5,19.5,25.5
1986-08,94.09,10.5,16.5,22.5
1986-09,78.94,8.9,14.9,20.8
1986-10,67.63,3.3,9.6,16.0
1986-11,145.24,-1.0,4.0,8.9
1986-12,86.18,-6.3,-1.2,3.9
1987-01,106.01,-9.0,-4.2,0.6
1987-02,69.09,-7.9,-2.4,3.1
1987-03,57.55,-4.4,2.8,10.1
1987-04,153.05,0.2,5.9,11.6
1987-05,89.27,7.2,14.5,21.9
1987-06,85.18,10.9,17.3,23.6
1987-07,56.38,13.0,19.6,26.1
1987-08,88.26,11.6,18.6,25.6
1987-09,164.13,8.7,14.5,20.3
1987-10,41.65,-2.2,5.4,13.1
1987-11,91.56,-1.9,4.7,11.3
1987-12,98.31,-5.3,-0.5,4.3
1988-01,77.27,-12.0,-6.0,0.0
1988-02,51.33,-9.2,-3.1,3.0
1988-03,64.89,-4.8,2.0,8.7
1988-04,84.50,0.1,6.7,13.4
1988-05,124.19,5.1,12.0,18.8
1988-06,32.85,8.0,15.4,22.9
1988-07,100.70,11.6,19.0,26.3
1988-08,74.72,12.7,19.5,26.2
1988-09,128.15,7.6,13.9,20.2
1988-10,58.44,-1.4,4.9,11.2
1988-11,106.15,-3.6,3.4,10.3
1988-12,60.70,-8.5,-2.5,3.5
1989-01,95.98,-6.2,-0.2,5.8
1989-02,102.21,-8.3,-2.9,2.4
1989-03,137.62,-3.3,3.5,10.3
1989-04,142.97,-1.6,5.4,12.4
1989-05,191.21,4.4,10.3,16.1
1989-06,195.57,11.4,17.1,22.8
1989-07,129.71,13.3,18.7,24.2
1989-08,217.55,11.8,17.3,22.7
1989-09,91.81,8.9,14.5,20.1
1989-10,108.23,1.3,8.7,16.1
1989-11,108.77,-4.0,2.3,8.5
1989-12,67.01,-15.0,-9.1,-3.1
1990-01,110.39,-5.5,-0.1,5.4
1990-02,91.53,-5.6,1.4,8.4
1990-03,85.52,-2.5,4.4,11.2
1990-04,108.61,-2.3,5.5,13.3
1990-05,181.99,4.2,10.9,17.6
1990-06,84.90,9.1,15.6,22.1
1990-07,145.51,12.6,18.4,24.1
1990-08,100.97,11.4,17.3,23.3
1990-09,93.30,8.2,14.3,20.4
1990-10,127.97,2.7,9.5,16.3
1990-11,46.37,-2.9,4.4,11.6
1990-12,157.13,-4.9,1.4,7.7
1991-01,113.39,-8.2,-3.0,2.2
1991-02,63.47,-6.1,-0.7,4.7
1991-03,169.28,-4.1,1.8,7.6
1991-04,71.78,1.9,8.5,15.1
1991-05,59.53,8.9,15.5,22.1
1991-06,34.92,9.9,16.4,22.9
1991-07,103.52,14.3,19.6,24.8
1991-08,99.81,10.8,17.3,23.9
1991-09,75.42,7.6,13.6,19.7
1991-10,38.57,1.1,8.7,16.2
1991-11,104.50,-3.5,2.1,7.6
1991-12,176.62,-5.4,0.3,5.9
1992-01,68.23,-8.5,-3.1,2.2
1992-02,104.93,-6.2,-0.8,4.5
1992-03,124.18,-4.2,0.9,6.0
1992-04,94.21,0.4,6.2,12.0
1992-05,104.52,4.7,10.6,16.5
1992-06,101.75,8.6,14.2,19.8
1992-07,156.38,13.2,18.4,23.5
1992-08,70.44,10.6,16.1,21.6
1992-09,48.76,7.8,14.0,20.2
1992-10,24.43,0.1,7.4,14.7
1992-11,82.11,-1.0,3.3,7.7
1992-12,129.36,-7.8,-2.8,2.2
1993-01,53.08,-5.2,-0.9,3.3
1993-02,79.36,-10.3,-4.5,1.3
1993-03,192.38,-6.8,-1.4,4.1
1993-04,109.98,-0.4,6.2,12.9
1993-05,75.05,4.8,12.1,19.3
1993-06,64.99,9.1,15.8,22.5
1993-07,48.53,13.6,19.9,26.2
1993-08,69.10,11.4,18.0,24.7
1993-09,158.48,8.8,14.5,20.3
1993-10,73.50,0.8,7.6,14.4
1993-11,126.97,-3.8,2.4,8.6
1993-12,135.78,-7.9,-3.5,0.8
1994-01,141.56,-12.2,-7.1,-2.0
1994-02,159.27,-8.2,-2.3,3.6
1994-03,173.20,-4.9,1.0,6.8
1994-04,92.08,1.7,9.3,16.9
1994-05,144.95,1.8,8.7,15.6
1994-06,96.21,11.3,17.9,24.4
1994-07,133.82,13.4,18.9,24.5
1994-08,118.10,11.2,16.9,22.7
1994-09,42.57,6.8,13.2,19.5
1994-10,18.57,-0.6,7.9,16.5
1994-11,68.76,-1.5,5.6,12.6
1994-12,55.33,-4.6,1.1,6.8
1995-01,143.98,-7.3,-2.8,1.6
1995-02,74.52,-10.4,-4.8,0.9
1995-03,65.24,-3.6,3.1,9.8
1995-04,72.91,-0.0,6.9,13.9
1995-05,182.47,5.9,11.8,17.8
1995-06,142.27,11.3,16.9,22.5
1995-07,75.30,12.8,19.0,25.2
1995-08,72.73,13.9,20.0,26.1
1995-09,52.98,7.2,13.5,19.8
1995-10,101.84,2.1,9.5,16.9
1995-11,114.17,-5.4,0.0,5.4
1995-12,62.43,-9.0,-4.6,-0.2
1996-01,179.27,-9.1,-3.9,1.3
1996-02,102.26,-8.6,-3.6,1.3
1996-03,103.84,-7.3,-1.5,4.3
1996-04,72.45,-0.1,6.6,13.3
1996-05,323.68,6.6,12.6,18.7
1996-06,109.96,11.0,17.2,23.5
1996-07,273.06,11.1,16.7,22.4
1996-08,146.92,11.7,17.2,22.6
1996-09,183.02,8.7,13.9,19.1
1996-10,81.88,2.2,8.5,14.8
1996-11,123.50,-5.7,-0.6,4.5
1996-12,138.68,-5.5,-0.3,4.9
1997-01,87.96,-9.7,-4.2,1.3
1997-02,56.10,-5.3,-0.2,4.9
1997-03,179.36,-2.8,3.3,9.4
1997-04,63.73,-2.0,4.1,10.3
1997-05,128.41,2.5,9.3,16.0
1997-06,100.99,9.8,15.7,21.5
1997-07,77.90,12.0,18.5,25.0
1997-08,90.68,10.3,16.4,22.5
1997-09,80.06,6.8,13.2,19.7
1997-10,44.87,1.3,8.2,15.0
1997-11,128.07,-4.0,0.5,5.0
1997-12,86.62,-5.8,-1.5,2.7
1998-01,143.15,-5.0,-0.5,3.9
1998-02,87.40,-4.1,0.0,4.2
1998-03,113.66,-3.8,1.6,6.9
1998-04,120.06,1.3,8.1,14.9
1998-05,115.58,8.4,14.2,19.9
1998-06,233.05,11.6,16.5,21.4
1998-07,89.41,12.6,18.3,24.0
1998-08,102.14,11.8,18.1,24.4
1998-09,81.94,8.9,16.0,23.1
1998-10,56.09,2.5,9.3,16.0
1998-11,42.98,-2.8,3.3,9.5
1998-12,64.37,-4.7,0.8,6.3
1999-01,157.15,-7.3,-1.8,3.7
1999-02,67.84,-6.5,-1.0,4.5
1999-03,117.41,-7.5,-1.6,4.3
1999-04,60.59,2.2,8.9,15.7
1999-05,99.54,4.9,12.7,20.5
1999-06,53.07,10.2,16.7,23.2
1999-07,71.89,13.7,19.9,26.0
1999-08,84.65,11.0,17.5,24.1
